board,avg_2seg_orient,avg_3seg_orient,seg2_same_orient,seg2_3_same_orient,seg2_dist_to_left,seg2_dist_to_right,seg2_dist_to_upper,seg2_dist_to_bottom,seg3_dist_to_left,seg3_dist_to_right,seg3_dist_to_upper,seg3_dist_to_bottom,avg_spread_2_2,avg_spread_2_3,avg_spread_all,seg2_ships_whole_at_edge,seg3_ships_whole_at_edge,total_ships_whole_at_edge,seg2_ships_touching_edge,seg3_ships_touching_edge,total_ships_touching_edge
000000000200000200220000000000000333,0.0,1.0,False,False,1.5,3.0,2.0,2.5,3.0,0.0,5.0,0.0,2.9154759474226504,3.835591909394767,3.5288865887373944,0.0,1.0,1.0,1.0,0.0,1.0
000000030000030000030000000020220020,0.0,-1.0,False,False,2.0,2.5,4.5,0.0,1.0,4.0,1.0,2.0,3.5355339059327378,3.473253051551218,3.494013336345058,1.0,0.0,1.0,1.0,0.0,1.0
000000020000020002000002333000000000,-2.0,1.0,True,False,3.0,2.0,1.5,2.5,0.0,3.0,4.0,1.0,4.123105625617661,3.3860009363293826,3.6317024994254754,1.0,0.0,1.0,0.0,1.0,1.0
000022000000002200000000000000033300,2.0,1.0,True,True,3.0,1.0,1.0,4.0,1.0,2.0,5.0,0.0,2.8284271247461903,4.315775604449292,3.819992777881591,1.0,1.0,2.0,0.0,0.0,0.0
000000022000000020000020000000033300,0.0,1.0,False,False,2.5,2.0,1.5,3.0,1.0,2.0,5.0,0.0,2.9154759474226504,3.6163454964328494,3.3827223134294493,0.0,1.0,1.0,0.0,0.0,0.0
000000000003200003200003000000220000,0.0,-1.0,False,False,0.0,4.5,3.5,1.0,5.0,0.0,1.0,2.0,2.549509756796392,5.216632361878215,4.327591493517608,2.0,1.0,3.0,0.0,0.0,0.0
000000000000020000020000000020333020,-2.0,1.0,True,False,2.5,2.5,3.0,1.0,0.0,3.0,5.0,0.0,3.605551275463989,2.7706906325745546,3.0489775135377,0.0,1.0,1.0,1.0,0.0,1.0
000000000022300000300220300000000000,2.0,-1.0,True,False,3.5,0.5,2.0,3.0,0.0,5.0,2.0,1.0,2.23606797749979,4.212214450449026,3.5534989594659474,0.0,1.0,1.0,1.0,0.0,1.0
000000333000000000000020200020200000,-2.0,1.0,True,False,2.0,3.0,3.5,0.5,0.0,3.0,1.0,4.0,4.123105625617661,3.772589891296793,3.889428469403749,1.0,0.0,1.0,0.0,1.0,1.0
000000000000000022030000030200030200,0.0,-1.0,False,False,3.5,1.0,3.0,1.5,1.0,4.0,3.0,0.0,2.9154759474226504,3.0463408434790527,3.0027192114602514,0.0,0.0,0.0,2.0,1.0,3.0
000022000000000000030000030002030002,0.0,-1.0,False,False,4.5,0.0,2.0,2.5,1.0,4.0,3.0,0.0,4.527692569068709,4.6731008902583,4.624631449861769,2.0,0.0,2.0,0.0,1.0,1.0
000333000000000220000000220000000000,2.0,1.0,True,True,1.5,2.5,3.0,2.0,3.0,0.0,0.0,5.0,3.605551275463989,3.688312859588078,3.6607256648800486,0.0,1.0,1.0,1.0,0.0,1.0
000000000000200022200000000000333000,0.0,1.0,False,False,2.0,2.5,2.0,2.5,0.0,3.0,5.0,0.0,4.527692569068709,3.651177316106848,3.943349067094135,1.0,1.0,2.0,1.0,0.0,1.0
000002000302020300020300000000000000,-2.0,-1.0,True,True,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,4.47213595499958,2.280776406404416,3.0112295892694703,1.0,0.0,1.0,0.0,0.0,0.0
000000000020000020003000003022003000,0.0,-1.0,False,False,4.0,0.5,2.5,2.0,2.0,3.0,3.0,0.0,2.549509756796392,2.850781059358212,2.750357291837606,0.0,0.0,0.0,1.0,1.0,2.0
002003002003000003022000000000000000,0.0,-1.0,False,False,1.5,3.0,1.5,3.0,5.0,0.0,0.0,3.0,2.549509756796392,3.536255069649192,3.207339965364925,0.0,1.0,1.0,1.0,0.0,1.0
000000333022000000000000000000022000,2.0,1.0,True,True,2.5,1.5,3.0,2.0,0.0,3.0,1.0,4.0,5.0,3.765564437074637,4.177042958049758,1.0,0.0,1.0,1.0,1.0,2.0
220000000000000000000003000003022003,2.0,-1.0,True,False,0.5,3.5,2.5,2.5,5.0,0.0,3.0,0.0,5.0990195135927845,4.830426117018203,4.91995724920973,2.0,1.0,3.0,0.0,0.0,0.0
000000020000020220000000000000333000,0.0,1.0,False,False,2.0,2.5,1.5,3.0,0.0,3.0,5.0,0.0,2.549509756796392,3.702562418976664,3.31821153158324,0.0,1.0,1.0,0.0,0.0,0.0
003000003000003000000000200000202200,0.0,-1.0,False,False,1.0,3.5,4.5,0.0,2.0,3.0,0.0,3.0,2.549509756796392,4.031128874149275,3.5372558350316474,2.0,0.0,2.0,0.0,1.0,1.0
002200000000000000000020333020000000,0.0,1.0,False,False,3.0,1.5,1.5,3.0,0.0,3.0,4.0,1.0,3.8078865529319534,3.6566915689039377,3.707089896913277,1.0,0.0,1.0,0.0,1.0,1.0
200003200003000003000000000000220000,0.0,-1.0,False,False,0.0,4.5,2.5,2.0,5.0,0.0,0.0,3.0,4.527692569068709,5.522867549978296,5.191142556341768,2.0,1.0,3.0,0.0,0.0,0.0
333000000000000022000000020000020000,0.0,1.0,False,False,2.5,2.0,3.0,1.5,0.0,3.0,0.0,5.0,4.301162633521313,4.265564437074637,4.277430502556863,0.0,1.0,1.0,2.0,0.0,2.0
200000203330000000200000200000000000,-2.0,1.0,True,False,0.0,5.0,1.5,2.5,2.0,1.0,1.0,4.0,3.0,3.473253051551218,3.3155020343674786,2.0,0.0,2.0,0.0,0.0,0.0
000000000022000000000000000020333020,0.0,1.0,False,False,4.0,0.5,2.5,2.0,0.0,3.0,5.0,0.0,3.5355339059327378,4.178227085758217,3.963996025816391,0.0,1.0,1.0,2.0,0.0,2.0
000000300000300220300000000000022000,2.0,-1.0,True,False,2.0,2.0,3.5,1.5,0.0,5.0,1.0,2.0,3.605551275463989,3.4270509831248424,3.4865510805712248,1.0,1.0,2.0,0.0,0.0,0.0
000022000000000030022030000030000000,2.0,-1.0,True,False,2.5,1.5,1.5,3.5,4.0,1.0,2.0,1.0,4.242640687119285,2.7706906325745546,3.261340650756131,1.0,0.0,1.0,0.0,0.0,0.0
020000020000000220000000000000000333,0.0,1.0,False,False,2.0,2.5,1.0,3.5,3.0,0.0,5.0,0.0,2.9154759474226504,4.224854089172547,3.788394708589248,0.0,1.0,1.0,1.0,0.0,1.0
000003220003000003022000000000000000,2.0,-1.0,True,False,0.5,3.5,2.0,3.0,5.0,0.0,0.0,3.0,2.23606797749979,4.265564437074637,3.589065617216354,0.0,1.0,1.0,1.0,0.0,1.0
000000003330000000200000202200000000,0.0,1.0,False,False,1.0,3.5,3.5,1.0,2.0,1.0,1.0,4.0,2.549509756796392,3.473253051551218,3.1653386199662763,1.0,0.0,1.0,0.0,0.0,0.0
000002000002002000002030000030000030,-2.0,-1.0,True,True,3.5,1.5,1.0,3.0,4.0,1.0,3.0,0.0,3.605551275463989,3.0700274723201293,3.248535406701416,1.0,0.0,1.0,0.0,1.0,1.0
030220030000030000000000002000002000,0.0,-1.0,False,False,2.5,2.0,2.0,2.5,1.0,4.0,0.0,3.0,4.743416490252569,3.1663186741037554,3.69201794615336,1.0,0.0,1.0,1.0,1.0,2.0
002200000000002200000003000003000003,2.0,-1.0,True,False,2.0,2.0,1.0,4.0,5.0,0.0,3.0,0.0,2.0,3.959276342372363,3.3061842282482417,1.0,1.0,2.0,0.0,0.0,0.0
000000000000022003000003220003000000,2.0,-1.0,True,False,0.5,3.5,3.0,2.0,5.0,0.0,2.0,1.0,2.23606797749979,4.124913586643351,3.495298383595497,0.0,1.0,1.0,1.0,0.0,1.0
202000202000000000000333000000000000,-2.0,1.0,True,False,1.0,4.0,0.0,4.0,3.0,0.0,3.0,2.0,2.0,3.959276342372363,3.3061842282482417,1.0,0.0,1.0,1.0,1.0,2.0
003330000000000022000000000022000000,2.0,1.0,True,True,4.0,0.0,3.0,2.0,2.0,1.0,0.0,5.0,2.0,3.3860009363293826,2.924000624219589,0.0,1.0,1.0,2.0,0.0,2.0
022000000000000000000030000030220030,2.0,-1.0,True,False,0.5,3.5,2.5,2.5,4.0,1.0,3.0,0.0,5.0990195135927845,4.1785227553342805,4.485355008087115,2.0,0.0,2.0,0.0,1.0,1.0
000000000220000000333002000002000000,0.0,1.0,False,False,4.0,0.5,2.0,2.5,0.0,3.0,3.0,2.0,2.9154759474226504,3.6163454964328494,3.3827223134294493,1.0,0.0,1.0,0.0,1.0,1.0
300020300020300000000020000020000000,-2.0,-1.0,True,True,4.0,1.0,1.5,2.5,0.0,5.0,0.0,3.0,3.0,4.374059720088788,3.916039813392525,0.0,1.0,1.0,1.0,0.0,1.0
200000200000000000033300000000000022,0.0,1.0,False,False,2.0,2.5,2.5,2.0,1.0,2.0,3.0,2.0,6.363961030678928,3.2015621187164243,4.255695089370592,2.0,0.0,2.0,0.0,0.0,0.0
003000003000003000000000220022000000,2.0,-1.0,True,False,2.0,2.0,4.0,1.0,2.0,3.0,0.0,3.0,4.0,3.629613402101506,3.753075601401004,0.0,0.0,0.0,2.0,1.0,3.0
000000000220000000033300000000000220,2.0,1.0,True,True,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,2.5,3.0,1.0,0.0,1.0,0.0,0.0,0.0
220022000000000003000003000003000000,2.0,-1.0,True,False,2.0,2.0,0.0,5.0,5.0,0.0,2.0,1.0,4.0,4.224854089172547,4.149902726115031,2.0,1.0,3.0,0.0,0.0,0.0
000000200022200000000000000000003330,0.0,1.0,False,False,2.0,2.5,1.0,3.5,2.0,1.0,5.0,0.0,4.527692569068709,4.440887050652604,4.469822223457972,1.0,1.0,2.0,1.0,0.0,1.0
002200200000200000000300000300000300,0.0,-1.0,False,False,1.0,3.5,0.5,4.0,3.0,2.0,3.0,0.0,2.9154759474226504,3.9681268560513008,3.6172432198417503,2.0,0.0,2.0,0.0,1.0,1.0
000002000002000000300000300200300200,-2.0,-1.0,True,True,4.0,1.0,2.0,2.0,0.0,5.0,3.0,0.0,4.47213595499958,4.57232953650798,4.53893167600518,1.0,1.0,2.0,1.0,0.0,1.0
033300000000000022000000000200000200,0.0,1.0,False,False,3.5,1.0,3.0,1.5,1.0,2.0,0.0,5.0,2.9154759474226504,3.905667173681434,3.575603431595173,0.0,1.0,1.0,2.0,0.0,2.0
000333000000000000000002200002200000,-2.0,1.0,True,False,2.5,2.5,3.5,0.5,3.0,0.0,0.0,5.0,5.0990195135927845,4.830426117018203,4.91995724920973,2.0,1.0,3.0,0.0,0.0,0.0
000200300200300000300002000002000000,-2.0,-1.0,True,True,4.0,1.0,1.5,2.5,0.0,5.0,1.0,2.0,3.605551275463989,4.28712761035248,4.059935498722983,1.0,1.0,2.0,1.0,0.0,1.0
000000033300000000000000020022020000,0.0,1.0,False,False,2.5,2.0,4.0,0.5,1.0,2.0,1.0,4.0,3.5355339059327378,3.772589891296793,3.693571229508775,0.0,0.0,0.0,2.0,0.0,2.0
000333020000020000000000022000000000,0.0,1.0,False,False,1.0,3.5,2.5,2.0,3.0,0.0,0.0,5.0,2.549509756796392,4.035546266138994,3.5402007630247936,0.0,1.0,1.0,0.0,0.0,0.0
000333000000002200000000000000000022,2.0,1.0,True,True,3.0,1.0,3.5,1.5,3.0,0.0,0.0,5.0,3.605551275463989,3.762468905280224,3.710163028674812,1.0,1.0,2.0,0.0,0.0,0.0
000000022000000000200300200300000300,0.0,-1.0,False,False,0.5,4.0,2.0,2.5,3.0,2.0,3.0,0.0,2.9154759474226504,3.197741615699397,3.1036530596071485,1.0,0.0,1.0,0.0,1.0,1.0
000000002002002002000000003330000000,-2.0,1.0,True,False,3.5,1.5,1.0,3.0,2.0,1.0,4.0,1.0,3.0,2.9470722611418383,2.9647148407612254,1.0,0.0,1.0,0.0,0.0,0.0
000003000003002003002000000000220000,0.0,-1.0,False,False,1.0,3.5,3.5,1.0,5.0,0.0,0.0,3.0,2.9154759474226504,4.687449627822916,4.09679173435616,1.0,1.0,2.0,0.0,0.0,0.0
000000220000000000003020003020003000,0.0,-1.0,False,False,2.0,2.5,2.0,2.5,2.0,3.0,3.0,0.0,4.301162633521313,2.7078273895292577,3.238939137526609,0.0,0.0,0.0,1.0,1.0,2.0
000020003020003000003020000020000000,-2.0,-1.0,True,True,4.0,1.0,1.5,2.5,2.0,3.0,1.0,2.0,3.0,2.5,2.6666666666666665,0.0,0.0,0.0,1.0,0.0,1.0
003000003000003000200000200220000000,0.0,-1.0,False,False,1.5,3.0,3.5,1.0,2.0,3.0,0.0,3.0,3.5355339059327378,3.2778320424830545,3.3637326636329488,1.0,0.0,1.0,0.0,1.0,1.0
000002000002000000002200000000033300,0.0,1.0,False,False,3.5,1.0,1.5,3.0,1.0,2.0,5.0,0.0,3.5355339059327378,3.734939863002407,3.668471210645851,1.0,1.0,2.0,0.0,0.0,0.0
000000000220000000000002333002000000,0.0,1.0,False,False,4.0,0.5,2.0,2.5,0.0,3.0,4.0,1.0,2.9154759474226504,3.9681268560513008,3.6172432198417503,1.0,0.0,1.0,0.0,1.0,1.0
000000000000220000000300200300200300,0.0,-1.0,False,False,0.0,4.5,3.0,1.5,3.0,2.0,3.0,0.0,2.549509756796392,3.1214716919327667,2.930817713553976,1.0,0.0,1.0,1.0,1.0,2.0
020000020220000000000030000030000030,0.0,-1.0,False,False,2.0,2.5,0.5,4.0,4.0,1.0,3.0,0.0,2.549509756796392,3.825576746897776,3.400221083530648,0.0,0.0,0.0,1.0,1.0,2.0
000000000000220000000000000333220000,2.0,1.0,True,True,0.0,4.0,3.5,1.5,3.0,0.0,4.0,1.0,3.0,3.835591909394767,3.5570612729298445,1.0,0.0,1.0,1.0,1.0,2.0
000000003330200000200020000020000000,-2.0,1.0,True,False,2.0,3.0,2.5,1.5,2.0,1.0,1.0,4.0,4.123105625617661,3.0233421849084685,3.3899299984782,1.0,0.0,1.0,0.0,0.0,0.0
003000003000003000000022000000000022,2.0,-1.0,True,False,4.0,0.0,4.0,1.0,2.0,3.0,0.0,3.0,2.0,3.959276342372363,3.3061842282482417,1.0,0.0,1.0,1.0,1.0,2.0
000000200000200003002203000003000000,0.0,-1.0,False,False,1.0,3.5,2.0,2.5,5.0,0.0,2.0,1.0,2.9154759474226504,3.8600766272276377,3.5452097339593087,1.0,1.0,2.0,0.0,0.0,0.0
002203000003002203000000000000000000,2.0,-1.0,True,False,2.0,2.0,1.0,4.0,5.0,0.0,0.0,3.0,2.0,2.692582403567252,2.461721602378168,1.0,1.0,2.0,0.0,0.0,0.0
220200000200000000000030000030000030,0.0,-1.0,False,False,1.5,3.0,0.0,4.5,4.0,1.0,3.0,0.0,2.549509756796392,4.477563925503792,3.834879202601325,1.0,0.0,1.0,1.0,1.0,2.0
022000000000000000002200000000003330,2.0,1.0,True,True,1.5,2.5,1.5,3.5,2.0,1.0,5.0,0.0,3.1622776601683795,3.6408530336320526,3.4813279091441616,1.0,1.0,2.0,0.0,0.0,0.0
000030000030220030000000000002000002,0.0,-1.0,False,False,2.5,2.0,3.0,1.5,4.0,1.0,0.0,3.0,5.1478150704935,3.640054944640259,4.142641653258006,1.0,0.0,1.0,1.0,1.0,2.0
200000200000000000300000300020300020,-2.0,-1.0,True,True,2.0,3.0,2.0,2.0,0.0,5.0,3.0,0.0,5.656854249492381,3.765564437074637,4.395994374547218,1.0,1.0,2.0,1.0,0.0,1.0
220000000300200300200300000000000000,0.0,-1.0,False,False,0.0,4.5,1.0,3.5,3.0,2.0,1.0,2.0,2.549509756796392,3.1214716919327667,2.930817713553976,2.0,0.0,2.0,0.0,0.0,0.0
333000000000022000000000000022000000,2.0,1.0,True,True,2.5,1.5,3.0,2.0,0.0,3.0,0.0,5.0,3.605551275463989,3.688312859588078,3.6607256648800486,0.0,1.0,1.0,1.0,0.0,1.0
000000000000000002003002003000003022,0.0,-1.0,False,False,4.5,0.0,3.5,1.0,2.0,3.0,3.0,0.0,2.549509756796392,3.0233421849084685,2.8653980422044434,2.0,0.0,2.0,0.0,1.0,1.0
000000003330000000200000200000002200,0.0,1.0,False,False,1.0,3.5,4.0,0.5,2.0,1.0,1.0,4.0,2.9154759474226504,3.9681268560513008,3.6172432198417503,2.0,0.0,2.0,0.0,0.0,0.0
203000203000003020000020000000000000,-2.0,-1.0,True,True,2.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,4.47213595499958,2.280776406404416,3.0112295892694703,1.0,0.0,1.0,0.0,1.0,1.0
200000203000003000003000000000000220,0.0,-1.0,False,False,1.5,3.0,2.5,2.0,2.0,3.0,1.0,2.0,5.70087712549569,2.9270509831248424,3.851659697248458,2.0,0.0,2.0,0.0,0.0,0.0
022000000000000003000003020003020000,0.0,-1.0,False,False,1.0,3.5,2.0,2.5,5.0,0.0,2.0,1.0,4.527692569068709,4.440887050652604,4.469822223457972,1.0,1.0,2.0,1.0,0.0,1.0
000220000000000000000030002030002030,0.0,-1.0,False,False,2.5,2.0,2.0,2.5,4.0,1.0,3.0,0.0,4.743416490252569,3.0463408434790527,3.612032725736892,1.0,0.0,1.0,1.0,1.0,2.0
000030000030000030000000020000020220,0.0,-1.0,False,False,2.0,2.5,4.5,0.0,4.0,1.0,0.0,3.0,2.549509756796392,4.320450551397859,3.73013695319737,1.0,0.0,1.0,1.0,1.0,2.0
000000000000003330000000202000202000,-2.0,1.0,True,False,1.0,4.0,4.0,0.0,2.0,1.0,2.0,3.0,2.0,3.2988536207602897,2.865902413840193,1.0,0.0,1.0,1.0,0.0,1.0
000000333000000000000000200220200000,0.0,1.0,False,False,1.5,3.0,4.0,0.5,0.0,3.0,1.0,4.0,3.5355339059327378,3.772589891296793,3.693571229508775,1.0,0.0,1.0,0.0,1.0,1.0
002003002003000003000000000002000002,-2.0,-1.0,True,True,3.5,1.5,2.0,2.0,5.0,0.0,0.0,3.0,5.0,3.2706906325745546,3.847127088383037,1.0,1.0,2.0,1.0,0.0,1.0
333000000022000000000022000000000000,2.0,1.0,True,True,4.0,0.0,2.0,3.0,0.0,3.0,0.0,5.0,2.0,4.124913586643351,3.416609057762234,0.0,1.0,1.0,2.0,0.0,2.0
300000300200300200000000000022000000,0.0,-1.0,False,False,3.5,1.0,2.5,2.0,0.0,5.0,0.0,3.0,2.9154759474226504,4.224854089172547,3.788394708589248,0.0,1.0,1.0,1.0,0.0,1.0
020000020002000002333000000000000000,-2.0,1.0,True,False,3.0,2.0,0.5,3.5,0.0,3.0,3.0,2.0,4.123105625617661,3.3860009363293826,3.6317024994254754,1.0,0.0,1.0,1.0,1.0,2.0
000000000000020030020030000030220000,0.0,-1.0,False,False,0.5,4.0,3.5,1.0,4.0,1.0,2.0,1.0,2.549509756796392,3.536255069649192,3.207339965364925,1.0,0.0,1.0,0.0,0.0,0.0
000000000000022022000000000000003330,2.0,1.0,True,True,2.5,1.5,2.0,3.0,2.0,1.0,5.0,0.0,3.0,3.3541019662496847,3.23606797749979,0.0,1.0,1.0,1.0,0.0,1.0
000220000000033300000000000002000002,0.0,1.0,False,False,4.0,0.5,2.0,2.5,1.0,2.0,2.0,3.0,4.743416490252569,3.2025624189766635,3.716180442735298,2.0,0.0,2.0,0.0,0.0,0.0
000030000030000030000000000220220000,2.0,-1.0,True,False,1.5,2.5,4.5,0.5,4.0,1.0,0.0,3.0,3.1622776601683795,4.178227085758217,3.8395772772282712,1.0,0.0,1.0,0.0,1.0,1.0
333000000000000000022000000000220000,2.0,1.0,True,True,0.5,3.5,4.0,1.0,0.0,3.0,0.0,5.0,2.23606797749979,4.033159537854777,3.434129017736448,1.0,1.0,2.0,0.0,0.0,0.0
000000333000000000220000000000022000,2.0,1.0,True,True,0.5,3.5,4.0,1.0,0.0,3.0,1.0,4.0,2.23606797749979,3.0463408434790527,2.776249888152632,1.0,0.0,1.0,1.0,1.0,2.0
220000000000022000000003000003000003,2.0,-1.0,True,False,0.5,3.5,1.0,4.0,5.0,0.0,3.0,0.0,2.23606797749979,5.025963081772711,4.095998047015071,1.0,1.0,2.0,0.0,0.0,0.0
000030220030000030000000000000220000,2.0,-1.0,True,False,0.0,4.0,3.0,2.0,4.0,1.0,0.0,3.0,4.0,4.407536453183663,4.271690968789108,1.0,0.0,1.0,1.0,1.0,2.0
000000000000000220200000200000003330,0.0,1.0,False,False,1.5,3.0,2.5,2.0,2.0,1.0,5.0,0.0,3.8078865529319534,3.197741615699397,3.401123261443583,1.0,1.0,2.0,0.0,0.0,0.0
000002333002000000000000000000000022,0.0,1.0,False,False,4.5,0.0,2.5,2.0,0.0,3.0,1.0,4.0,4.527692569068709,4.6731008902583,4.624631449861769,2.0,0.0,2.0,0.0,1.0,1.0
000003000003022003000000200000200000,0.0,-1.0,False,False,0.5,4.0,3.0,1.5,5.0,0.0,0.0,3.0,2.9154759474226504,4.871666376253555,4.219602899976587,1.0,1.0,2.0,0.0,0.0,0.0
000000220030000030200030200000000000,0.0,-1.0,False,False,0.0,4.5,2.0,2.5,4.0,1.0,1.0,2.0,2.549509756796392,3.956028408649512,3.487188858031806,1.0,0.0,1.0,1.0,0.0,1.0
000000220000000003002003002003000000,0.0,-1.0,False,False,1.0,3.5,2.0,2.5,5.0,0.0,2.0,1.0,2.9154759474226504,3.9829050830235806,3.627095371156604,0.0,1.0,1.0,1.0,0.0,1.0
200000203330000000000000000020000020,-2.0,1.0,True,False,2.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,5.656854249492381,3.3407181048946843,4.11276348642725,1.0,0.0,1.0,1.0,0.0,1.0
002200000000333000000000200000200000,0.0,1.0,False,False,1.0,3.5,2.0,2.5,0.0,3.0,2.0,3.0,5.1478150704935,2.596291201783626,3.446799158020251,2.0,0.0,2.0,0.0,1.0,1.0
033302000002000000000000000002000002,-2.0,1.0,True,False,5.0,0.0,2.0,2.0,1.0,2.0,0.0,5.0,4.0,4.224854089172547,4.149902726115031,2.0,1.0,3.0,0.0,0.0,0.0
000000000000000220000000200333200000,0.0,1.0,False,False,1.5,3.0,3.0,1.5,3.0,0.0,4.0,1.0,4.301162633521313,3.0463408434790527,3.4646147734931394,1.0,0.0,1.0,0.0,1.0,1.0
000000020000020000000333000000022000,0.0,1.0,False,False,1.0,3.5,3.0,1.5,3.0,0.0,3.0,2.0,3.5355339059327378,3.2778320424830545,3.3637326636329488,1.0,0.0,1.0,0.0,1.0,1.0
000020000020333000000000200000200000,-2.0,1.0,True,False,2.0,3.0,2.0,2.0,0.0,3.0,2.0,3.0,5.656854249492381,3.0233421849084685,3.901179539769773,1.0,0.0,1.0,1.0,1.0,2.0
020000020000000000000002033302000000,-2.0,1.0,True,False,3.0,2.0,1.5,2.5,1.0,2.0,4.0,1.0,5.0,3.3407181048946843,3.893812069929789,1.0,0.0,1.0,1.0,0.0,1.0
000020000020022000000000000000033300,0.0,1.0,False,False,2.5,2.0,1.0,3.5,1.0,2.0,5.0,0.0,2.9154759474226504,3.9829050830235806,3.627095371156604,0.0,1.0,1.0,1.0,0.0,1.0
333000000000002200000000000000022000,2.0,1.0,True,True,1.5,2.5,3.5,1.5,0.0,3.0,0.0,5.0,3.1622776601683795,3.762468905280224,3.5624051569096085,1.0,1.0,2.0,0.0,0.0,0.0
200002200002000000000030000030000030,-2.0,-1.0,True,True,2.5,2.5,0.0,4.0,4.0,1.0,3.0,0.0,5.0,4.477563925503792,4.651709283669194,2.0,0.0,2.0,0.0,1.0,1.0
000000000000333000000000002000002022,0.0,1.0,False,False,3.0,1.5,4.5,0.0,0.0,3.0,2.0,3.0,2.549509756796392,3.651177316106848,3.283954796336696,1.0,0.0,1.0,1.0,1.0,2.0
003330000000000000200000202000002000,-2.0,1.0,True,False,1.0,4.0,3.5,0.5,2.0,1.0,0.0,5.0,2.23606797749979,4.609772228646444,3.8185374782642256,1.0,1.0,2.0,1.0,0.0,1.0
000000000022000000000333000000002200,2.0,1.0,True,True,3.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,4.47213595499958,2.280776406404416,3.0112295892694703,1.0,0.0,1.0,1.0,1.0,2.0
000000000000220000000000200000203330,0.0,1.0,False,False,0.0,4.5,3.0,1.5,2.0,1.0,5.0,0.0,2.549509756796392,3.473253051551218,3.1653386199662763,1.0,1.0,2.0,1.0,0.0,1.0
000000033300000000000000202000202000,-2.0,1.0,True,False,1.0,4.0,4.0,0.0,1.0,2.0,1.0,4.0,2.0,3.765564437074637,3.1770429580497583,1.0,0.0,1.0,1.0,0.0,1.0
203000203002003002000000000000000000,-2.0,-1.0,True,True,2.5,2.5,0.5,3.5,2.0,3.0,0.0,3.0,5.0990195135927845,2.55146703897897,3.4006511971835747,2.0,0.0,2.0,0.0,1.0,1.0
000000000000022000000000000022333000,2.0,1.0,True,True,2.5,1.5,3.0,2.0,0.0,3.0,5.0,0.0,3.605551275463989,3.3407181048946843,3.428995828417786,0.0,1.0,1.0,1.0,0.0,1.0
000022000000030020030020030000000000,0.0,-1.0,False,False,4.0,0.5,1.0,3.5,1.0,4.0,2.0,1.0,2.549509756796392,3.825576746897776,3.400221083530648,1.0,0.0,1.0,0.0,0.0,0.0
000202000202000000000003000003000003,-2.0,-1.0,True,True,4.0,1.0,0.0,4.0,5.0,0.0,3.0,0.0,2.0,3.765564437074637,3.1770429580497583,1.0,1.0,2.0,1.0,0.0,1.0
003330000000000002000002022000000000,0.0,1.0,False,False,3.0,1.5,3.0,1.5,2.0,1.0,0.0,5.0,3.8078865529319534,3.7367819956875934,3.760483514769048,1.0,1.0,2.0,0.0,0.0,0.0
033300000000002020002020000000000000,-2.0,1.0,True,False,3.0,2.0,2.0,2.0,1.0,2.0,0.0,5.0,2.0,2.850781059358212,2.5671873729054746,0.0,1.0,1.0,0.0,0.0,0.0
022000000020003020003000003000000000,0.0,-1.0,False,False,2.5,2.0,0.5,4.0,2.0,3.0,2.0,1.0,2.9154759474226504,2.7706906325745546,2.8189524041905862,1.0,0.0,1.0,0.0,0.0,0.0
000000022000000000000300000302000302,0.0,-1.0,False,False,3.0,1.5,2.5,2.0,3.0,2.0,3.0,0.0,4.949747468305833,2.7078273895292577,3.4551340824547823,1.0,0.0,1.0,0.0,1.0,1.0
000000000002033302000000000000000220,0.0,1.0,False,False,4.0,0.5,3.0,1.5,1.0,2.0,2.0,3.0,3.8078865529319534,3.197741615699397,3.401123261443583,2.0,0.0,2.0,0.0,0.0,0.0
000030200030200030000000000000002200,0.0,-1.0,False,False,1.0,3.5,3.0,1.5,4.0,1.0,0.0,3.0,4.301162633521313,4.15156537340402,4.201431126776451,2.0,0.0,2.0,0.0,1.0,1.0
000000000000022000000003002003002003,0.0,-1.0,False,False,1.5,3.0,3.0,1.5,5.0,0.0,3.0,0.0,2.549509756796392,3.536255069649192,3.207339965364925,0.0,1.0,1.0,1.0,0.0,1.0
000000020000020000000000000002333002,-2.0,1.0,True,False,3.0,2.0,2.5,1.5,0.0,3.0,5.0,0.0,5.0,3.765564437074637,4.177042958049758,1.0,1.0,2.0,0.0,0.0,0.0
000000030000030000030000000002002202,0.0,-1.0,False,False,3.5,1.0,4.5,0.0,1.0,4.0,1.0,2.0,2.549509756796392,4.035546266138994,3.5402007630247936,2.0,0.0,2.0,0.0,0.0,0.0
000000000000000022020000020000000333,0.0,1.0,False,False,2.5,2.0,2.5,2.0,3.0,0.0,5.0,0.0,3.8078865529319534,3.197741615699397,3.401123261443583,0.0,1.0,1.0,1.0,0.0,1.0
300002300002300000000000002200000000,0.0,-1.0,False,False,3.5,1.0,2.0,2.5,0.0,5.0,0.0,3.0,4.301162633521313,4.465031324256886,4.410408427345028,1.0,1.0,2.0,0.0,0.0,0.0
000002000302000300000300000000000022,0.0,-1.0,False,False,4.5,0.0,2.5,2.0,3.0,2.0,1.0,2.0,4.527692569068709,2.9270509831248424,3.4605981784394646,2.0,0.0,2.0,0.0,0.0,0.0
